startup_id,metric,period,period_type,value,unit_raw,currency,value_type,source_id,confidence,notes
S0100,pat,FY24,fiscal_year,-47.71,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,revenue_from_operations,FY25,fiscal_year,489.9,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,ebitda,FY25,fiscal_year,41.98,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,pat,FY25,fiscal_year,-188.38,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,net_loss,FY25,fiscal_year,188.6,crore,INR,press-quoted-filing,SRC01788,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,revenue_from_operations,FY26,fiscal_year,557.83,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,ebitda,FY26,fiscal_year,30.37,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,pat,FY26,fiscal_year,-285.39,crore,INR,press-quoted-filing,SRC01786,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0100,revenue_range,FY25,fiscal_year,4659,lakh,INR,press-quoted-filing,SRC01787,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0101,revenue (management-quoted),FY24,fiscal_year,325.0,crore,INR,management,SRC01797,,verbatim FINANCIALS passthrough; unit_raw as recorded
S0101,operating revenue (mca-cited),FY26,fiscal_year,461.0,crore,INR,press-quoted-filing,SRC01794,,verbatim FINANCIALS passthrough; unit_raw as recorded
S0102,paid-up capital (pre-raise snapshot),FY25,fiscal_year,34.95,crore,INR,press-quoted-filing,SRC01803,,verbatim FINANCIALS passthrough; unit_raw as recorded
S0103,revenue,FY25,fiscal_year,1.1,crore,INR,press-quoted-filing,SRC01809,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0104,revenue,FY25,fiscal_year,4794409.82,USD,USD,press-quoted-filing,SRC01826,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0104,total_revenue,FY25,fiscal_year,4794409.82,USD,USD,press-quoted-filing,SRC01817,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0104,revenue_range,FY25,fiscal_year,10,crore,INR,press-quoted-filing,SRC01817,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0105,revenue,FY25,fiscal_year,36.1,crore,INR,press-quoted-filing,SRC01829,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0105,net_loss,FY25,fiscal_year,116.3,crore,INR,press-quoted-filing,SRC01829,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,operating_revenue,FY25,fiscal_year,746,crore,INR,press-quoted-filing,SRC01840,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,net_loss,FY25,fiscal_year,170,crore,INR,press-quoted-filing,SRC01840,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,total_revenue,FY23,fiscal_year,411.5,crore,INR,press-quoted-filing,SRC01845,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,net_loss,FY23,fiscal_year,342.7,crore,INR,press-quoted-filing,SRC01845,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,operating_revenue,FY24,fiscal_year,585.1,crore,INR,press-quoted-filing,SRC01844,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,total_income,FY24,fiscal_year,635.09,crore,INR,press-quoted-filing,SRC01845,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,net_loss,FY24,fiscal_year,172.6,crore,INR,press-quoted-filing,SRC01844,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,operating_revenue,FY25,fiscal_year,745.8,crore,INR,DRHP,SRC01843,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,net_loss,FY25,fiscal_year,169.9,crore,INR,DRHP,SRC01843,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0106,total_revenue,FY25,fiscal_year,775.49,crore,INR,press-quoted-filing,SRC01856,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0107,net_revenue (range across wealthtech peer reporting),FY25,fiscal_year,30,crore,INR,press-quoted-filing,SRC01868,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0108,annual_revenue_band,FY25,fiscal_year,10,crore,INR,press-quoted-filing,SRC01872,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,operating_revenue,FY25,fiscal_year,69.5,INR Cr,INR,press-quoted-filing,SRC01878,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,operating_revenue,FY24,fiscal_year,4.8,crore,INR,press-quoted-filing,SRC01899,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,net_loss,FY24,fiscal_year,99.1,crore,INR,press-quoted-filing,SRC01899,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,operating_revenue,FY25,fiscal_year,69.5,crore,INR,press-quoted-filing,SRC01878,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,total_revenue,FY25,fiscal_year,75.8,crore,INR,press-quoted-filing,SRC01878,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,net_loss,FY25,fiscal_year,98.5,crore,INR,press-quoted-filing,SRC01878,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,marketing_expense,FY25,fiscal_year,59,crore,INR,press-quoted-filing,SRC01887,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0109,arr,FY26,fiscal_year,230,million,USD,press-quoted-filing,SRC01877,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,operating_revenue,FY25,fiscal_year,518.0,INR Cr,INR,press-quoted-filing,SRC01912,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,total_revenue,FY23,fiscal_year,1650000000,INR,INR,press-quoted-filing,SRC01929,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,net_loss,FY23,fiscal_year,-4500000000,INR,INR,press-quoted-filing,SRC01929,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,operating_revenue,FY24,fiscal_year,2736000000,INR,INR,press-quoted-filing,SRC01916,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,net_loss,FY24,fiscal_year,-5860000000,INR,INR,press-quoted-filing,SRC01916,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,operating_revenue,FY25,fiscal_year,5180000000,INR,INR,press-quoted-filing,SRC01912,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,total_income,FY25,fiscal_year,5230000000,INR,INR,press-quoted-filing,SRC01930,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,net_loss,FY25,fiscal_year,-7200000000,INR,INR,press-quoted-filing,SRC01912,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,current_assets,FY25,fiscal_year,2910000000,INR,INR,press-quoted-filing,SRC01930,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0110,revenue_guidance,FY26,fiscal_year,8500000000,INR,INR,management,SRC01919,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,total_revenue,FY24,fiscal_year,4232.0,crore,INR,press-quoted-filing,SRC01948,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,pat,FY24,fiscal_year,-217.1,crore,INR,press-quoted-filing,SRC01948,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,operating_revenue,FY25,fiscal_year,681.5,million,USD,press-quoted-filing,SRC01947,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,total_revenue,FY25,fiscal_year,692.8,million,USD,press-quoted-filing,SRC01947,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,loss,FY25,fiscal_year,-11.3,million,USD,press-quoted-filing,SRC01947,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,revenue_standalone,FY25,fiscal_year,4946.6,crore,INR,press-quoted-filing,SRC01949,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0112,pat_standalone,FY25,fiscal_year,-127.0,crore,INR,press-quoted-filing,SRC01949,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0114,revenue from operations,FY26,fiscal_year,3900.0,crore,INR,audited,SRC01972,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0114,net loss,FY26,fiscal_year,22.0,crore,INR,press-quoted-filing,SRC01974,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0114,revenue from operations,FY25,fiscal_year,2886.0,crore,INR,press-quoted-filing,SRC01976,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0116,revenue from operations,FY26,fiscal_year,4755.0,crore,INR,press-quoted-filing,SRC01987,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0116,pat (profit after tax),FY26,fiscal_year,126.0,crore,INR,press-quoted-filing,SRC01987,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0116,revenue from operations,FY25,fiscal_year,2938.0,crore,INR,press-quoted-filing,SRC01992,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0116,revenue from operations (q1 fy27),FY25,fiscal_year,1358.0,crore,INR,press-quoted-filing,SRC01983,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,revenue,FY25,fiscal_year,126.0,crore,INR,press-quoted-filing,SRC02002,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,net profit,FY25,fiscal_year,4.1,INR,INR,press-quoted-filing,SRC02002,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,revenue,FY23,fiscal_year,134.9,crore,INR,press-quoted-filing,SRC02010,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_revenue,FY23,fiscal_year,1310000000,INR,INR,press-quoted-filing,SRC02005,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_revenue,FY24,fiscal_year,865000000,INR,INR,press-quoted-filing,SRC02005,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_revenue,FY24,fiscal_year,993000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,net_profit,FY24,fiscal_year,-1010000000,INR,INR,press-quoted-filing,SRC02005,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_revenue,FY25,fiscal_year,1255000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,net_profit,FY25,fiscal_year,346000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_expenses,FY25,fiscal_year,896000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,total_assets,FY25,fiscal_year,5962000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0118,ebitda,FY25,fiscal_year,595000000,INR,INR,press-quoted-filing,SRC02009,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,operating revenue,FY25,fiscal_year,237.4,crore,INR,press-quoted-filing,SRC02029,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,total revenue (incl other income),FY25,fiscal_year,241.9,crore,INR,press-quoted-filing,SRC02014,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,revenue,FY24,fiscal_year,122.8,crore,INR,press-quoted-filing,SRC02012,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,operating revenue,FY25,fiscal_year,237.4,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,total revenue (incl other income),FY25,fiscal_year,241.9,crore,INR,,SRC02014,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,net loss,FY25,fiscal_year,-126,crore,INR,,SRC02015,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,ebitda,FY25,fiscal_year,-36,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,total expenses,FY25,fiscal_year,350.6,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,revenue from rental,FY25,fiscal_year,201,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,revenue from bike sales,FY25,fiscal_year,22.67,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,revenue from manpower services,FY25,fiscal_year,13.24,crore,INR,,SRC02020,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,operating revenue,FY24,fiscal_year,122.79,crore,INR,,SRC02022,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,net loss,FY24,fiscal_year,-142.83,crore,INR,,SRC02022,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,operating revenue,FY23,fiscal_year,46.58,crore,INR,,SRC02012,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0119,operating revenue,FY21,fiscal_year,13.7,crore,INR,,SRC02018,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0120,total_revenue,FY25,fiscal_year,336,crore,INR,press-quoted-filing,SRC02036,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0120,total_revenue,FY25,fiscal_year,39.77,million,USD,press-quoted-filing,SRC02036,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0120,total_revenue,FY24,fiscal_year,1100,crore,INR,estimate,SRC02051,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0120,arr,,fiscal_year,174.3,million,USD,estimate,SRC02050,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,revenue,FY25,fiscal_year,206.0,crore,INR,press-quoted-filing,SRC02076,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,revenue,FY24,fiscal_year,83.0,INR Cr,INR,press-quoted-filing,SRC02074,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,loss,FY25,fiscal_year,73.0,crore,INR,press-quoted-filing,SRC02076,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,revenue_from_operations,FY25,fiscal_year,199,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,total_income,FY25,fiscal_year,206,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,net_loss,FY25,fiscal_year,73,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,total_expenses,FY25,fiscal_year,279,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,revenue_from_operations,FY24,fiscal_year,83,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,net_loss,FY24,fiscal_year,55,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,cash_and_bank_balances,FY25,fiscal_year,166,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,marketing_expense,FY25,fiscal_year,106,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0123,employee_benefit_expenses,FY25,fiscal_year,31,crore,INR,press-quoted-filing,SRC02082,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,operating revenue,FY24,fiscal_year,243,crore,INR,press-quoted-filing,SRC02113,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,operating revenue (management-quoted),FY25,fiscal_year,520,crore,INR,management,SRC02103,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,operating revenue,FY24,fiscal_year,243,crore,INR,press-quoted-filing,SRC02113,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,operating revenue,FY25,fiscal_year,498,crore,INR,press-quoted-filing,SRC02106,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,net profit,FY25,fiscal_year,-1.7,crore,INR,management,SRC02106,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,operating revenue,FY26,fiscal_year,900,crore,INR,management,SRC02106,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,ebitda,FY26,fiscal_year,22.5,crore,INR,management,SRC02106,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0126,revenue target,FY27,fiscal_year,1400,crore,INR,management,SRC02106,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0128,total_revenue,FY25,fiscal_year,10,crore,INR,press-quoted-filing,SRC02127,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0128,authorized_share_capital,FY25,fiscal_year,1.15,crore,INR,press-quoted-filing,SRC02127,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0128,paidup_capital,FY25,fiscal_year,1.14,crore,INR,press-quoted-filing,SRC02127,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,operating_revenue,FY25,fiscal_year,238.9,crore,INR,press-quoted-filing,SRC02140,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,total_revenue,FY25,fiscal_year,238.9,crore,INR,press-quoted-filing,SRC02146,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,net_profit,FY25,fiscal_year,-68.3,crore,INR,press-quoted-filing,SRC02146,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,total_expenses,FY25,fiscal_year,307.2,crore,INR,press-quoted-filing,SRC02146,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,ebitda,FY25,fiscal_year,-57.7,crore,INR,estimate,SRC02146,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,total_revenue,FY24,fiscal_year,177.0,crore,INR,press-quoted-filing,SRC02145,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,net_profit,FY24,fiscal_year,-49.65,crore,INR,press-quoted-filing,SRC02145,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,total_revenue,FY23,fiscal_year,110.0,crore,INR,press-quoted-filing,SRC02145,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,total_assets,FY25,fiscal_year,203.2,crore,INR,press-quoted-filing,SRC02146,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0130,net_profit_margin,FY25,fiscal_year,-28.6,percent,INR,estimate,SRC02146,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0131,operating_revenue,FY25,fiscal_year,14.42,crore,INR,press-quoted-filing,SRC02160,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0131,net_loss,FY25,fiscal_year,7.17,crore,INR,press-quoted-filing,SRC02160,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,revenue,,fiscal_year,202.6,USD,USD,estimate,SRC02192,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,total_revenue,FY25,fiscal_year,372.9,crore,INR,press-quoted-filing,SRC02184,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,total_revenue,FY25,fiscal_year,100,crore,INR,estimate,SRC02178,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,arr,,fiscal_year,202.6,million,USD,estimate,SRC02181,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,arr,,fiscal_year,124.4,million,USD,estimate,SRC02181,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,arr,,fiscal_year,115.4,million,USD,estimate,SRC02181,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,arr,,fiscal_year,33.7,million,USD,estimate,SRC02181,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0134,arr,,fiscal_year,24,million,USD,estimate,SRC02181,LOW,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,revenue,FY25,fiscal_year,8932.0,INR Cr,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,pat,FY25,fiscal_year,162.0,INR Cr,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,revenue,Q1FY27,fiscal_year,2931.0,INR Cr,INR,audited,SRC02213,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,FY24,fiscal_year,8142,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,FY24,fiscal_year,-249,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,ebitda,FY24,fiscal_year,127,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,FY25,fiscal_year,8932,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,FY25,fiscal_year,162,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,ebitda,FY25,fiscal_year,376,crore,INR,press-quoted-filing,SRC02212,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,FY26,fiscal_year,10508,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,FY26,fiscal_year,153,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,ebitda,FY26,fiscal_year,640,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,Q1FY26,fiscal_year,2294,crore,INR,press-quoted-filing,SRC02226,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,Q1FY26,fiscal_year,91,crore,INR,press-quoted-filing,SRC02226,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,Q2FY26,fiscal_year,2559,crore,INR,press-quoted-filing,SRC02222,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,Q2FY26,fiscal_year,-50,crore,INR,press-quoted-filing,SRC02222,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,Q3FY26,fiscal_year,2798,crore,INR,press-quoted-filing,SRC02216,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,Q3FY26,fiscal_year,40,crore,INR,press-quoted-filing,SRC02216,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,ebitda,Q3FY26,fiscal_year,234,crore,INR,press-quoted-filing,SRC02216,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,Q4FY26,fiscal_year,2850,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,Q4FY26,fiscal_year,72,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,ebitda,Q4FY26,fiscal_year,214,crore,INR,audited,SRC02214,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,total_revenue,Q1FY27,fiscal_year,2931,crore,INR,audited,SRC02213,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0135,net_profit,Q1FY27,fiscal_year,32,crore,INR,audited,SRC02213,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0136,revenue,FY23,fiscal_year,4.73,INR Cr,INR,press-quoted-filing,SRC02232,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0137,revenue,,fiscal_year,838.8,USD M,USD,audited,SRC02241,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0137,revenue,,fiscal_year,222.7,USD M,USD,audited,SRC02241,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,revenue,FY25,fiscal_year,6463.0,INR Cr,INR,management,SRC02249,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,pat,FY25,fiscal_year,623.0,INR Cr,INR,management,SRC02249,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,adjusted ebitda,FY25,fiscal_year,1132.0,INR Cr,INR,management,SRC02249,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,total_revenue,FY25,fiscal_year,6253,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,pat,FY25,fiscal_year,245,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,adjusted_ebitda,FY25,fiscal_year,1132,crore,INR,management,SRC02257,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,total_expenses,FY25,fiscal_year,6660,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,finance_costs,FY25,fiscal_year,959,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,depreciation_amortisation,FY25,fiscal_year,484,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,deferred_tax_gain,FY25,fiscal_year,767,crore,INR,press-quoted-filing,SRC02251,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,gross_booking_value,FY25,fiscal_year,16436,crore,INR,management,SRC02257,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,pat,FY24,fiscal_year,229.6,crore,INR,press-quoted-filing,SRC02256,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,adjusted_ebitda,FY24,fiscal_year,889,crore,INR,management,SRC02257,MEDIUM,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,india_gbv,FY26 (9M),fiscal_year,2731.7,crore,INR,DRHP,SRC02258,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,us_gbv,FY26 (9M),fiscal_year,12022.5,crore,INR,DRHP,SRC02258,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0138,europe_gbv_share,FY26 (9M),fiscal_year,18,percent,INR,DRHP,SRC02258,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0139,operating revenue,FY26,fiscal_year,6794,INR Cr,INR,audited,SRC02272,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0139,pat,FY26,fiscal_year,670,INR Cr,INR,audited,SRC02272,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0139,total insurance premium,FY26,fiscal_year,29934,INR Cr,INR,press-quoted-filing,SRC02272,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0140,total funding raised,,fiscal_year,898,USD M,USD,press-quoted-filing,SRC02278,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
S0141,revenue from operations,FY26,fiscal_year,528,INR Cr (Q1 FY27),INR,press-quoted-filing,SRC02287,HIGH,verbatim FINANCIALS passthrough; unit_raw as recorded
