url,status,chars,error
https://www.crunchbase.com/organization/hasura,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.crunchbase.com/organization/nobroker,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.fenwick.com/insights/experience/fenwick-represents-gupshup-in-additional-240-million-series-f-financing,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.nestle.com/media/news/nestle-acquires-minority-stake-drools-pet-food-india,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.pib.gov.in/PressReleasePage.aspx,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.reuters.com/world/india/indian-fintech-firm-pine-labs-files-initial-public-offering-2025-06-26,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.reuters.com/world/india/indias-amagi-media-labs-sets-price-band-ipo-2026-01-07,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.reuters.com/world/india/indias-coinswitch-cooperating-with-financial-crime-agency-probe-ceo-2022-08-27,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.reuters.com/world/india/walmart-backed-phonepe-files-india-ipo-via-confidential-route-2025-09-24,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.reuters.com/world/india/walmart-backed-phonepe-targets-up-105-billion-valuation-india-ipo-sources-say-2026-03-04,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.satellitetoday.com/finance/2026/09/08/pixxel-targets-us-growth-new-sensing-tech-with-100m-raise,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.satellitetoday.com/imagery-and-sensing/2021/03/17/indian-startup-pixxel-closes-7-3m-seed-round-plans-hyperspectral-constellation,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
https://www.techinasia.com/news/indian-healthtech-startup-avammune-nets-12m-series-a,FAILED,0,"{'code': 'UNKNOWN', 'message': ""EPERM: operation not permitted, open '/Users/Mitesh Gada/Documents/Projects/.monid/xdg/m"
